wilayah,jenis_wilayah,tahun,bulan,bulan_ke,tpt,persentase_penduduk_miskin,gini_ratio,ipg,rls,hls,inflasi_yoy,pendidikan_indeks_sederhana,kemiskinan_pengangguran_index,gender_pendidikan_index,is_bulan_awal_tahun,is_bulan_tengah_tahun,is_bulan_akhir_tahun
Kabupaten Cirebon,Kabupaten,2022,Agustus,8,8.11,12.01,0.355,84.69,7.4,12.28,,9.84,20.12,47.265,0,1,0
Kabupaten Cirebon,Kabupaten,2022,September,9,8.11,12.01,0.355,84.69,7.4,12.28,,9.84,20.12,47.265,0,0,1
Kabupaten Cirebon,Kabupaten,2022,Oktober,10,8.11,12.01,0.355,84.69,7.4,12.28,,9.84,20.12,47.265,0,0,1
Kabupaten Cirebon,Kabupaten,2022,November,11,8.11,12.01,0.355,84.69,7.4,12.28,,9.84,20.12,47.265,0,0,1
Kabupaten Cirebon,Kabupaten,2022,Desember,12,8.11,12.01,0.355,84.69,7.4,12.28,,9.84,20.12,47.265,0,0,1
Kabupaten Cirebon,Kabupaten,2023,Januari,1,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,1,0,0
Kabupaten Cirebon,Kabupaten,2023,Februari,2,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,1,0,0
Kabupaten Cirebon,Kabupaten,2023,Maret,3,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,1,0,0
Kabupaten Cirebon,Kabupaten,2023,April,4,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,0,1,0
Kabupaten Cirebon,Kabupaten,2023,Mei,5,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,0,1,0
Kabupaten Cirebon,Kabupaten,2023,Juni,6,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,0,1,0
Kabupaten Cirebon,Kabupaten,2023,Juli,7,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,0,1,0
Kabupaten Cirebon,Kabupaten,2023,Agustus,8,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,0,1,0
Kabupaten Cirebon,Kabupaten,2023,September,9,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,0,0,1
Kabupaten Cirebon,Kabupaten,2023,Oktober,10,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,0,0,1
Kabupaten Cirebon,Kabupaten,2023,November,11,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,0,0,1
Kabupaten Cirebon,Kabupaten,2023,Desember,12,7.65,11.2,0.361,84.96,7.64,12.41,,10.025,18.85,47.4925,0,0,1
Kabupaten Cirebon,Kabupaten,2024,Januari,1,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,1,0,0
Kabupaten Cirebon,Kabupaten,2024,Februari,2,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,1,0,0
Kabupaten Cirebon,Kabupaten,2024,Maret,3,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,1,0,0
Kabupaten Cirebon,Kabupaten,2024,April,4,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,0,1,0
Kabupaten Cirebon,Kabupaten,2024,Mei,5,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,0,1,0
Kabupaten Cirebon,Kabupaten,2024,Juni,6,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,0,1,0
Kabupaten Cirebon,Kabupaten,2024,Juli,7,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,0,1,0
Kabupaten Cirebon,Kabupaten,2024,Agustus,8,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,0,1,0
Kabupaten Cirebon,Kabupaten,2024,September,9,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,0,0,1
Kabupaten Cirebon,Kabupaten,2024,Oktober,10,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,0,0,1
Kabupaten Cirebon,Kabupaten,2024,November,11,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,0,0,1
Kabupaten Cirebon,Kabupaten,2024,Desember,12,6.74,11.0,0.374,85.43,7.65,12.42,,10.035,17.740000000000002,47.7325,0,0,1
Kabupaten Cirebon,Kabupaten,2025,Januari,1,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,1,0,0
Kabupaten Cirebon,Kabupaten,2025,Februari,2,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,1,0,0
Kabupaten Cirebon,Kabupaten,2025,Maret,3,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,1,0,0
Kabupaten Cirebon,Kabupaten,2025,April,4,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,0,1,0
Kabupaten Cirebon,Kabupaten,2025,Mei,5,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,0,1,0
Kabupaten Cirebon,Kabupaten,2025,Juni,6,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,0,1,0
Kabupaten Cirebon,Kabupaten,2025,Juli,7,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,0,1,0
Kabupaten Cirebon,Kabupaten,2025,Agustus,8,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,0,1,0
Kabupaten Cirebon,Kabupaten,2025,September,9,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,0,0,1
Kabupaten Cirebon,Kabupaten,2025,Oktober,10,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,0,0,1
Kabupaten Cirebon,Kabupaten,2025,November,11,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,0,0,1
Kabupaten Cirebon,Kabupaten,2025,Desember,12,,10.23,0.35,85.91,7.88,12.67,,10.275,,48.0925,0,0,1
Kabupaten Garut,Kabupaten,2021,Januari,1,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,1,0,0
Kabupaten Garut,Kabupaten,2021,Februari,2,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,1,0,0
Kabupaten Garut,Kabupaten,2021,Maret,3,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,1,0,0
Kabupaten Garut,Kabupaten,2021,April,4,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,0,1,0
Kabupaten Garut,Kabupaten,2021,Mei,5,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,0,1,0
Kabupaten Garut,Kabupaten,2021,Juni,6,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,0,1,0
Kabupaten Garut,Kabupaten,2021,Juli,7,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,0,1,0
Kabupaten Garut,Kabupaten,2021,Agustus,8,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,0,1,0
Kabupaten Garut,Kabupaten,2021,September,9,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,0,0,1
Kabupaten Garut,Kabupaten,2021,Oktober,10,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,0,0,1
Kabupaten Garut,Kabupaten,2021,November,11,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,0,0,1
Kabupaten Garut,Kabupaten,2021,Desember,12,8.68,10.65,0.322,82.76,7.53,12.03,,9.78,19.33,46.27,0,0,1
Kabupaten Garut,Kabupaten,2022,Januari,1,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,1,0,0
Kabupaten Garut,Kabupaten,2022,Februari,2,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,1,0,0
Kabupaten Garut,Kabupaten,2022,Maret,3,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,1,0,0
Kabupaten Garut,Kabupaten,2022,April,4,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,0,1,0
Kabupaten Garut,Kabupaten,2022,Mei,5,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,0,1,0
Kabupaten Garut,Kabupaten,2022,Juni,6,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,0,1,0
Kabupaten Garut,Kabupaten,2022,Juli,7,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,0,1,0
Kabupaten Garut,Kabupaten,2022,Agustus,8,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,0,1,0
Kabupaten Garut,Kabupaten,2022,September,9,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,0,0,1
Kabupaten Garut,Kabupaten,2022,Oktober,10,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,0,0,1
Kabupaten Garut,Kabupaten,2022,November,11,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,0,0,1
Kabupaten Garut,Kabupaten,2022,Desember,12,7.6,10.42,0.302,83.37,7.83,12.15,,9.99,18.02,46.68,0,0,1
Kabupaten Garut,Kabupaten,2023,Januari,1,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,1,0,0
Kabupaten Garut,Kabupaten,2023,Februari,2,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,1,0,0
Kabupaten Garut,Kabupaten,2023,Maret,3,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,1,0,0
Kabupaten Garut,Kabupaten,2023,April,4,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,0,1,0
Kabupaten Garut,Kabupaten,2023,Mei,5,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,0,1,0
Kabupaten Garut,Kabupaten,2023,Juni,6,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,0,1,0
Kabupaten Garut,Kabupaten,2023,Juli,7,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,0,1,0
Kabupaten Garut,Kabupaten,2023,Agustus,8,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,0,1,0
Kabupaten Garut,Kabupaten,2023,September,9,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,0,0,1
Kabupaten Garut,Kabupaten,2023,Oktober,10,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,0,0,1
Kabupaten Garut,Kabupaten,2023,November,11,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,0,0,1
Kabupaten Garut,Kabupaten,2023,Desember,12,7.33,9.77,0.361,84.05,7.84,12.16,,10.0,17.1,47.025,0,0,1
Kabupaten Garut,Kabupaten,2024,Januari,1,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,1,0,0
Kabupaten Garut,Kabupaten,2024,Februari,2,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,1,0,0
Kabupaten Garut,Kabupaten,2024,Maret,3,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,1,0,0
Kabupaten Garut,Kabupaten,2024,April,4,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,0,1,0
Kabupaten Garut,Kabupaten,2024,Mei,5,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,0,1,0
Kabupaten Garut,Kabupaten,2024,Juni,6,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,0,1,0
Kabupaten Garut,Kabupaten,2024,Juli,7,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,0,1,0
Kabupaten Garut,Kabupaten,2024,Agustus,8,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,0,1,0
Kabupaten Garut,Kabupaten,2024,September,9,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,0,0,1
Kabupaten Garut,Kabupaten,2024,Oktober,10,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,0,0,1
Kabupaten Garut,Kabupaten,2024,November,11,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,0,0,1
Kabupaten Garut,Kabupaten,2024,Desember,12,6.96,9.68,0.324,84.24,7.85,12.17,,10.01,16.64,47.125,0,0,1
Kabupaten Garut,Kabupaten,2025,Januari,1,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,1,0,0
Kabupaten Garut,Kabupaten,2025,Februari,2,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,1,0,0
Kabupaten Garut,Kabupaten,2025,Maret,3,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,1,0,0
Kabupaten Garut,Kabupaten,2025,April,4,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,0,1,0
Kabupaten Garut,Kabupaten,2025,Mei,5,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,0,1,0
Kabupaten Garut,Kabupaten,2025,Juni,6,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,0,1,0
Kabupaten Garut,Kabupaten,2025,Juli,7,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,0,1,0
Kabupaten Garut,Kabupaten,2025,Agustus,8,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,0,1,0
Kabupaten Garut,Kabupaten,2025,September,9,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,0,0,1
Kabupaten Garut,Kabupaten,2025,Oktober,10,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,0,0,1
Kabupaten Garut,Kabupaten,2025,November,11,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,0,0,1
Kabupaten Garut,Kabupaten,2025,Desember,12,,9.39,0.347,84.62,7.86,12.43,,10.145,,47.3825,0,0,1
Kabupaten Indramayu,Kabupaten,2021,Januari,1,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,1,0,0
Kabupaten Indramayu,Kabupaten,2021,Februari,2,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,1,0,0
Kabupaten Indramayu,Kabupaten,2021,Maret,3,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,1,0,0
Kabupaten Indramayu,Kabupaten,2021,April,4,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,0,1,0
Kabupaten Indramayu,Kabupaten,2021,Mei,5,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,0,1,0
Kabupaten Indramayu,Kabupaten,2021,Juni,6,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,0,1,0
Kabupaten Indramayu,Kabupaten,2021,Juli,7,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,0,1,0
Kabupaten Indramayu,Kabupaten,2021,Agustus,8,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,0,1,0
Kabupaten Indramayu,Kabupaten,2021,September,9,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,0,0,1
Kabupaten Indramayu,Kabupaten,2021,Oktober,10,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,0,0,1
Kabupaten Indramayu,Kabupaten,2021,November,11,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,0,0,1
Kabupaten Indramayu,Kabupaten,2021,Desember,12,8.3,13.04,0.321,88.59,6.52,12.26,,9.39,21.34,48.99,0,0,1
Kabupaten Indramayu,Kabupaten,2022,Januari,1,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,1,0,0
Kabupaten Indramayu,Kabupaten,2022,Februari,2,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,1,0,0
Kabupaten Indramayu,Kabupaten,2022,Maret,3,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,1,0,0
Kabupaten Indramayu,Kabupaten,2022,April,4,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,0,1,0
Kabupaten Indramayu,Kabupaten,2022,Mei,5,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,0,1,0
Kabupaten Indramayu,Kabupaten,2022,Juni,6,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,0,1,0
Kabupaten Indramayu,Kabupaten,2022,Juli,7,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,0,1,0
Kabupaten Indramayu,Kabupaten,2022,Agustus,8,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,0,1,0
Kabupaten Indramayu,Kabupaten,2022,September,9,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,0,0,1
Kabupaten Indramayu,Kabupaten,2022,Oktober,10,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,0,0,1
Kabupaten Indramayu,Kabupaten,2022,November,11,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,0,0,1
Kabupaten Indramayu,Kabupaten,2022,Desember,12,6.49,12.77,0.3,88.89,6.83,12.27,,9.55,19.26,49.22,0,0,1
Kabupaten Indramayu,Kabupaten,2023,Januari,1,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,1,0,0
Kabupaten Indramayu,Kabupaten,2023,Februari,2,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,1,0,0
Kabupaten Indramayu,Kabupaten,2023,Maret,3,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,1,0,0
Kabupaten Indramayu,Kabupaten,2023,April,4,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,0,1,0
Kabupaten Indramayu,Kabupaten,2023,Mei,5,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,0,1,0
Kabupaten Indramayu,Kabupaten,2023,Juni,6,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,0,1,0
Kabupaten Indramayu,Kabupaten,2023,Juli,7,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,0,1,0
Kabupaten Indramayu,Kabupaten,2023,Agustus,8,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,0,1,0
Kabupaten Indramayu,Kabupaten,2023,September,9,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,0,0,1
Kabupaten Indramayu,Kabupaten,2023,Oktober,10,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,0,0,1
Kabupaten Indramayu,Kabupaten,2023,November,11,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,0,0,1
Kabupaten Indramayu,Kabupaten,2023,Desember,12,6.46,12.13,0.344,89.51,6.94,12.29,,9.615,18.59,49.5625,0,0,1
Kabupaten Indramayu,Kabupaten,2024,Januari,1,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,1,0,0
Kabupaten Indramayu,Kabupaten,2024,Februari,2,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,1,0,0
Kabupaten Indramayu,Kabupaten,2024,Maret,3,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,1,0,0
Kabupaten Indramayu,Kabupaten,2024,April,4,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,0,1,0
Kabupaten Indramayu,Kabupaten,2024,Mei,5,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,0,1,0
Kabupaten Indramayu,Kabupaten,2024,Juni,6,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,0,1,0
Kabupaten Indramayu,Kabupaten,2024,Juli,7,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,0,1,0
Kabupaten Indramayu,Kabupaten,2024,Agustus,8,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,0,1,0
Kabupaten Indramayu,Kabupaten,2024,September,9,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,0,0,1
Kabupaten Indramayu,Kabupaten,2024,Oktober,10,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,0,0,1
Kabupaten Indramayu,Kabupaten,2024,November,11,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,0,0,1
Kabupaten Indramayu,Kabupaten,2024,Desember,12,6.25,11.93,0.306,89.78,6.95,12.32,,9.635,18.18,49.7075,0,0,1
Kabupaten Indramayu,Kabupaten,2025,Januari,1,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,1,0,0
Kabupaten Indramayu,Kabupaten,2025,Februari,2,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,1,0,0
Kabupaten Indramayu,Kabupaten,2025,Maret,3,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,1,0,0
Kabupaten Indramayu,Kabupaten,2025,April,4,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,0,1,0
Kabupaten Indramayu,Kabupaten,2025,Mei,5,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,0,1,0
Kabupaten Indramayu,Kabupaten,2025,Juni,6,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,0,1,0
Kabupaten Indramayu,Kabupaten,2025,Juli,7,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,0,1,0
Kabupaten Indramayu,Kabupaten,2025,Agustus,8,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,0,1,0
Kabupaten Indramayu,Kabupaten,2025,September,9,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,0,0,1
Kabupaten Indramayu,Kabupaten,2025,Oktober,10,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,0,0,1
Kabupaten Indramayu,Kabupaten,2025,November,11,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,0,0,1
Kabupaten Indramayu,Kabupaten,2025,Desember,12,,11.02,0.326,90.15,7.06,12.58,,9.82,,49.985,0,0,1
Kabupaten Karawang,Kabupaten,2021,Januari,1,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,1,0,0
Kabupaten Karawang,Kabupaten,2021,Februari,2,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,1,0,0
Kabupaten Karawang,Kabupaten,2021,Maret,3,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,1,0,0
Kabupaten Karawang,Kabupaten,2021,April,4,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,0,1,0
Kabupaten Karawang,Kabupaten,2021,Mei,5,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,0,1,0
Kabupaten Karawang,Kabupaten,2021,Juni,6,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,0,1,0
Kabupaten Karawang,Kabupaten,2021,Juli,7,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,0,1,0
Kabupaten Karawang,Kabupaten,2021,Agustus,8,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,0,1,0
Kabupaten Karawang,Kabupaten,2021,September,9,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,0,0,1
Kabupaten Karawang,Kabupaten,2021,Oktober,10,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,0,0,1
Kabupaten Karawang,Kabupaten,2021,November,11,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,0,0,1
Kabupaten Karawang,Kabupaten,2021,Desember,12,11.83,8.95,0.374,91.06,7.78,12.1,,9.94,20.78,50.5,0,0,1
Kabupaten Karawang,Kabupaten,2022,Januari,1,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,1,0,0
Kabupaten Karawang,Kabupaten,2022,Februari,2,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,1,0,0
Kabupaten Karawang,Kabupaten,2022,Maret,3,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,1,0,0
Kabupaten Karawang,Kabupaten,2022,April,4,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,0,1,0
Kabupaten Karawang,Kabupaten,2022,Mei,5,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,0,1,0
Kabupaten Karawang,Kabupaten,2022,Juni,6,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,0,1,0
Kabupaten Karawang,Kabupaten,2022,Juli,7,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,0,1,0
Kabupaten Karawang,Kabupaten,2022,Agustus,8,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,0,1,0
Kabupaten Karawang,Kabupaten,2022,September,9,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,0,0,1
Kabupaten Karawang,Kabupaten,2022,Oktober,10,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,0,0,1
Kabupaten Karawang,Kabupaten,2022,November,11,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,0,0,1
Kabupaten Karawang,Kabupaten,2022,Desember,12,9.87,8.44,0.353,91.32,7.96,12.19,,10.075,18.31,50.6975,0,0,1
Kabupaten Karawang,Kabupaten,2023,Januari,1,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,1,0,0
Kabupaten Karawang,Kabupaten,2023,Februari,2,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,1,0,0
Kabupaten Karawang,Kabupaten,2023,Maret,3,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,1,0,0
Kabupaten Karawang,Kabupaten,2023,April,4,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,0,1,0
Kabupaten Karawang,Kabupaten,2023,Mei,5,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,0,1,0
Kabupaten Karawang,Kabupaten,2023,Juni,6,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,0,1,0
Kabupaten Karawang,Kabupaten,2023,Juli,7,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,0,1,0
Kabupaten Karawang,Kabupaten,2023,Agustus,8,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,0,1,0
Kabupaten Karawang,Kabupaten,2023,September,9,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,0,0,1
Kabupaten Karawang,Kabupaten,2023,Oktober,10,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,0,0,1
Kabupaten Karawang,Kabupaten,2023,November,11,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,0,0,1
Kabupaten Karawang,Kabupaten,2023,Desember,12,8.95,7.87,0.389,91.85,8.04,12.2,,10.12,16.82,50.985,0,0,1
Kabupaten Karawang,Kabupaten,2024,Januari,1,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,1,0,0
Kabupaten Karawang,Kabupaten,2024,Februari,2,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,1,0,0
